source,hardware,framework,model,quant,task_id,run_id,label,ttft,end_to_end,decode_time,output_tokens,output_chars,decode_tok_s,output_text_hash,prompt_chars,max_tokens,timestamp
raw_logs/h200/qwen36_soap_en.jsonl,h200-nvl,llamacpp,qwen3.6-35b-a3b,Q4_K_M,soap_en,3,h200-nvl.llamacpp.qwen3.6-35b-a3b.Q4_K_M.soap_en,0.11262932908721268,2.084765837993473,1.9721365089062601,313,1384,158.71112298082687,52f8b489b1e790d0,1474,600,1778371859.204351
raw_logs/h200/qwen36_soap_en.jsonl,h200-nvl,llamacpp,qwen3.6-35b-a3b,Q4_K_M,soap_en,4,h200-nvl.llamacpp.qwen3.6-35b-a3b.Q4_K_M.soap_en,0.11599366692826152,2.071436827071011,1.9554431601427495,313,1384,160.06601796451636,52f8b489b1e790d0,1474,600,1778371861.2822864
raw_logs/h200/qwen3next_80b_ddx_en.jsonl,h200-nvl,llamacpp,qwen3-next-80b-a3b,Q4_K_M,ddx_en,0,h200-nvl.llamacpp.qwen3-next-80b-a3b.Q4_K_M.ddx_en,0.04061080701649189,1.6452168519608676,1.6046060449443758,227,1072,141.4677457530512,4765969d0243144f,1084,400,1778377298.7255042
raw_logs/h200/qwen3next_80b_ddx_en.jsonl,h200-nvl,llamacpp,qwen3-next-80b-a3b,Q4_K_M,ddx_en,1,h200-nvl.llamacpp.qwen3-next-80b-a3b.Q4_K_M.ddx_en,0.04181858594529331,1.6566734961234033,1.61485491017811,227,1072,140.56990418722083,4765969d0243144f,1084,400,1778377300.3896687
raw_logs/h200/qwen3next_80b_ddx_en.jsonl,h200-nvl,llamacpp,qwen3-next-80b-a3b,Q4_K_M,ddx_en,2,h200-nvl.llamacpp.qwen3-next-80b-a3b.Q4_K_M.ddx_en,0.04111886001192033,1.650383218191564,1.6092643581796438,227,1072,141.0582412057993,4765969d0243144f,1084,400,1778377302.047664
raw_logs/h200/qwen3next_80b_ddx_en.jsonl,h200-nvl,llamacpp,qwen3-next-80b-a3b,Q4_K_M,ddx_en,3,h200-nvl.llamacpp.qwen3-next-80b-a3b.Q4_K_M.ddx_en,0.039744805078953505,1.6518171839416027,1.6120723788626492,227,1072,140.81253607245182,4765969d0243144f,1084,400,1778377303.7070138
raw_logs/h200/qwen3next_80b_ddx_en.jsonl,h200-nvl,llamacpp,qwen3-next-80b-a3b,Q4_K_M,ddx_en,4,h200-nvl.llamacpp.qwen3-next-80b-a3b.Q4_K_M.ddx_en,0.04053684393875301,1.6752934879623353,1.6347566440235823,227,1072,138.85858842040918,4765969d0243144f,1084,400,1778377305.3907301
raw_logs/h200/qwen3next_80b_drug_zh.jsonl,h200-nvl,llamacpp,qwen3-next-80b-a3b,Q4_K_M,drug_zh,0,h200-nvl.llamacpp.qwen3-next-80b-a3b.Q4_K_M.drug_zh,0.04405660112388432,1.608589684125036,1.5645330830011517,193,311,123.35948795009145,a9c7223c90662156,305,500,1778377309.2181702
raw_logs/h200/qwen3next_80b_drug_zh.jsonl,h200-nvl,llamacpp,qwen3-next-80b-a3b,Q4_K_M,drug_zh,1,h200-nvl.llamacpp.qwen3-next-80b-a3b.Q4_K_M.drug_zh,0.04615000612102449,1.501863966928795,1.4557139608077705,193,311,132.58099131844898,a9c7223c90662156,305,500,1778377310.7275188
raw_logs/h200/qwen3next_80b_drug_zh.jsonl,h200-nvl,llamacpp,qwen3-next-80b-a3b,Q4_K_M,drug_zh,2,h200-nvl.llamacpp.qwen3-next-80b-a3b.Q4_K_M.drug_zh,0.042932925978675485,1.4928772139828652,1.4499442880041897,193,311,133.10856258184887,a9c7223c90662156,305,500,1778377312.22779
raw_logs/h200/qwen3next_80b_drug_zh.jsonl,h200-nvl,llamacpp,qwen3-next-80b-a3b,Q4_K_M,drug_zh,3,h200-nvl.llamacpp.qwen3-next-80b-a3b.Q4_K_M.drug_zh,0.042722243117168546,1.5005601891316473,1.4578379460144788,193,311,132.38782851525747,a9c7223c90662156,305,500,1778377313.7356954
raw_logs/h200/qwen3next_80b_drug_zh.jsonl,h200-nvl,llamacpp,qwen3-next-80b-a3b,Q4_K_M,drug_zh,4,h200-nvl.llamacpp.qwen3-next-80b-a3b.Q4_K_M.drug_zh,0.042267835000529885,1.4930797470733523,1.4508119120728225,193,311,133.02896012499275,a9c7223c90662156,305,500,1778377315.236164
raw_logs/h200/qwen3next_80b_icd_zh.jsonl,h200-nvl,llamacpp,qwen3-next-80b-a3b,Q4_K_M,icd_zh,0,h200-nvl.llamacpp.qwen3-next-80b-a3b.Q4_K_M.icd_zh,0.042860624846071005,0.6512471789028496,0.6083865540567786,81,88,133.13903711363182,f395112b5f42a38b,275,200,1778377317.1341214
raw_logs/h200/qwen3next_80b_icd_zh.jsonl,h200-nvl,llamacpp,qwen3-next-80b-a3b,Q4_K_M,icd_zh,1,h200-nvl.llamacpp.qwen3-next-80b-a3b.Q4_K_M.icd_zh,0.04144597705453634,0.6512015680782497,0.6097555910237134,81,88,132.84011035308393,f395112b5f42a38b,275,200,1778377317.7926106
raw_logs/h200/qwen3next_80b_icd_zh.jsonl,h200-nvl,llamacpp,qwen3-next-80b-a3b,Q4_K_M,icd_zh,2,h200-nvl.llamacpp.qwen3-next-80b-a3b.Q4_K_M.icd_zh,0.03683122294023633,0.6476912829093635,0.6108600599691272,81,88,132.59992804914063,f395112b5f42a38b,275,200,1778377318.4478946
raw_logs/h200/qwen3next_80b_icd_zh.jsonl,h200-nvl,llamacpp,qwen3-next-80b-a3b,Q4_K_M,icd_zh,3,h200-nvl.llamacpp.qwen3-next-80b-a3b.Q4_K_M.icd_zh,0.038939933059737086,0.6494262169580907,0.6104862838983536,81,88,132.68111362430963,f395112b5f42a38b,275,200,1778377319.1045845
raw_logs/h200/qwen3next_80b_icd_zh.jsonl,h200-nvl,llamacpp,qwen3-next-80b-a3b,Q4_K_M,icd_zh,4,h200-nvl.llamacpp.qwen3-next-80b-a3b.Q4_K_M.icd_zh,0.037328837206587195,0.6479099742136896,0.6105811370071024,81,88,132.66050175909348,f395112b5f42a38b,275,200,1778377319.7598374
raw_logs/h200/qwen3next_80b_soap_en.jsonl,h200-nvl,llamacpp,qwen3-next-80b-a3b,Q4_K_M,soap_en,0,h200-nvl.llamacpp.qwen3-next-80b-a3b.Q4_K_M.soap_en,0.046050594886764884,1.7074506708886474,1.6614000760018826,234,943,140.84506397948115,6eacbf4672d91bdd,1474,600,1778377287.9651673
raw_logs/h200/qwen3next_80b_soap_en.jsonl,h200-nvl,llamacpp,qwen3-next-80b-a3b,Q4_K_M,soap_en,1,h200-nvl.llamacpp.qwen3-next-80b-a3b.Q4_K_M.soap_en,0.04192234599031508,1.7020147698931396,1.6600924239028245,234,943,140.95600740702943,6eacbf4672d91bdd,1474,600,1778377289.6745152
raw_logs/h200/qwen3next_80b_soap_en.jsonl,h200-nvl,llamacpp,qwen3-next-80b-a3b,Q4_K_M,soap_en,2,h200-nvl.llamacpp.qwen3-next-80b-a3b.Q4_K_M.soap_en,0.0398639808408916,1.7016042838804424,1.6617403030395508,234,943,140.81622716376435,6eacbf4672d91bdd,1474,600,1778377291.3834624
raw_logs/h200/qwen3next_80b_soap_en.jsonl,h200-nvl,llamacpp,qwen3-next-80b-a3b,Q4_K_M,soap_en,3,h200-nvl.llamacpp.qwen3-next-80b-a3b.Q4_K_M.soap_en,0.03861643304117024,1.7003776510246098,1.6617612179834396,234,943,140.8144548492718,6eacbf4672d91bdd,1474,600,1778377293.091139
raw_logs/h200/qwen3next_80b_soap_en.jsonl,h200-nvl,llamacpp,qwen3-next-80b-a3b,Q4_K_M,soap_en,4,h200-nvl.llamacpp.qwen3-next-80b-a3b.Q4_K_M.soap_en,0.03738674893975258,1.6963844608981162,1.6589977119583637,234,943,141.0490191235856,6eacbf4672d91bdd,1474,600,1778377294.7949514
raw_logs/mac/gemma4_26b_ddx_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/gemma-4-26b-a4b-it-4bit,4bit-mlx,ddx_en,0,macmini-m4-32gb.rapidmlx.gemma-4-26b-a4b-it-4bit.4bit-mlx.ddx_en,0.32585470800404437,9.32432870802586,8.998474000021815,204,937,22.670510577627432,d5b311f415e8af85,1084,400,1778374735.578341
raw_logs/mac/gemma4_26b_ddx_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/gemma-4-26b-a4b-it-4bit,4bit-mlx,ddx_en,1,macmini-m4-32gb.rapidmlx.gemma-4-26b-a4b-it-4bit.4bit-mlx.ddx_en,0.2657466249947902,9.303020999999717,9.037274375004927,204,937,22.573177656774284,d5b311f415e8af85,1084,400,1778374744.9538538
raw_logs/mac/gemma4_26b_ddx_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/gemma-4-26b-a4b-it-4bit,4bit-mlx,ddx_en,2,macmini-m4-32gb.rapidmlx.gemma-4-26b-a4b-it-4bit.4bit-mlx.ddx_en,0.3366222500044387,9.642521208006656,9.305898958002217,204,937,21.921579088775594,d5b311f415e8af85,1084,400,1778374754.728131
raw_logs/mac/gemma4_26b_ddx_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/gemma-4-26b-a4b-it-4bit,4bit-mlx,ddx_en,3,macmini-m4-32gb.rapidmlx.gemma-4-26b-a4b-it-4bit.4bit-mlx.ddx_en,0.2295503329951316,9.035425374982879,8.805875041987747,204,937,23.166351898851286,d5b311f415e8af85,1084,400,1778374763.830594
raw_logs/mac/gemma4_26b_ddx_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/gemma-4-26b-a4b-it-4bit,4bit-mlx,ddx_en,4,macmini-m4-32gb.rapidmlx.gemma-4-26b-a4b-it-4bit.4bit-mlx.ddx_en,0.23390862499945797,9.275006374984514,9.041097749985056,204,937,22.563631722744862,d5b311f415e8af85,1084,400,1778374773.1684082
raw_logs/mac/gemma4_26b_drug_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/gemma-4-26b-a4b-it-4bit,4bit-mlx,drug_zh,0,macmini-m4-32gb.rapidmlx.gemma-4-26b-a4b-it-4bit.4bit-mlx.drug_zh,0.27228845900390297,7.38213620899478,7.109847749990877,151,276,21.23814817275008,642338e8afd428e1,305,500,1778374789.555608
raw_logs/mac/gemma4_26b_drug_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/gemma-4-26b-a4b-it-4bit,4bit-mlx,drug_zh,1,macmini-m4-32gb.rapidmlx.gemma-4-26b-a4b-it-4bit.4bit-mlx.drug_zh,0.2953393330099061,7.082802958000684,6.787463624990778,151,276,22.246896387633335,642338e8afd428e1,305,500,1778374796.715153
raw_logs/mac/gemma4_26b_drug_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/gemma-4-26b-a4b-it-4bit,4bit-mlx,drug_zh,2,macmini-m4-32gb.rapidmlx.gemma-4-26b-a4b-it-4bit.4bit-mlx.drug_zh,0.25325508299283683,6.846874375012703,6.593619292019866,151,276,22.900927898999637,642338e8afd428e1,305,500,1778374803.633376
raw_logs/mac/gemma4_26b_drug_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/gemma-4-26b-a4b-it-4bit,4bit-mlx,drug_zh,3,macmini-m4-32gb.rapidmlx.gemma-4-26b-a4b-it-4bit.4bit-mlx.drug_zh,0.24284562497632578,6.991287999990163,6.748442375013838,151,276,22.375533731914008,642338e8afd428e1,305,500,1778374810.682576
raw_logs/mac/gemma4_26b_drug_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/gemma-4-26b-a4b-it-4bit,4bit-mlx,drug_zh,4,macmini-m4-32gb.rapidmlx.gemma-4-26b-a4b-it-4bit.4bit-mlx.drug_zh,0.22445954199065454,7.014762667007744,6.79030312501709,151,276,22.237593406350317,642338e8afd428e1,305,500,1778374817.762958
raw_logs/mac/gemma4_26b_icd_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/gemma-4-26b-a4b-it-4bit,4bit-mlx,icd_zh,0,macmini-m4-32gb.rapidmlx.gemma-4-26b-a4b-it-4bit.4bit-mlx.icd_zh,0.3085468749923166,3.1185385409917217,2.809991665999405,69,81,24.55523296915522,d00d1ff05adfd61b,275,200,1778374826.133209
raw_logs/mac/gemma4_26b_icd_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/gemma-4-26b-a4b-it-4bit,4bit-mlx,icd_zh,1,macmini-m4-32gb.rapidmlx.gemma-4-26b-a4b-it-4bit.4bit-mlx.icd_zh,0.28365362499607727,3.2791751670010854,2.995521542005008,69,81,23.034386176978007,d00d1ff05adfd61b,275,200,1778374829.475359
raw_logs/mac/gemma4_26b_icd_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/gemma-4-26b-a4b-it-4bit,4bit-mlx,icd_zh,2,macmini-m4-32gb.rapidmlx.gemma-4-26b-a4b-it-4bit.4bit-mlx.icd_zh,0.22426424999139272,3.1957021249982063,2.9714378750068136,69,81,23.22108114067227,d00d1ff05adfd61b,275,200,1778374832.726604
raw_logs/mac/gemma4_26b_icd_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/gemma-4-26b-a4b-it-4bit,4bit-mlx,icd_zh,3,macmini-m4-32gb.rapidmlx.gemma-4-26b-a4b-it-4bit.4bit-mlx.icd_zh,0.22290879199863411,3.276752082980238,3.053843290981604,69,81,22.594479619751926,d00d1ff05adfd61b,275,200,1778374836.079797
raw_logs/mac/gemma4_26b_icd_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/gemma-4-26b-a4b-it-4bit,4bit-mlx,icd_zh,4,macmini-m4-32gb.rapidmlx.gemma-4-26b-a4b-it-4bit.4bit-mlx.icd_zh,0.24126041698036715,3.1954749999858905,2.9542145830055233,69,81,23.3564617807152,d00d1ff05adfd61b,275,200,1778374839.3606908
raw_logs/mac/gemma4_26b_soap_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/gemma-4-26b-a4b-it-4bit,4bit-mlx,soap_en,0,macmini-m4-32gb.rapidmlx.gemma-4-26b-a4b-it-4bit.4bit-mlx.soap_en,0.22046579199377447,9.979629209003178,9.759163417009404,222,912,22.74785148213346,ea5beea0b96eb0c0,1474,600,1778374675.325361
raw_logs/mac/gemma4_26b_soap_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/gemma-4-26b-a4b-it-4bit,4bit-mlx,soap_en,1,macmini-m4-32gb.rapidmlx.gemma-4-26b-a4b-it-4bit.4bit-mlx.soap_en,0.18983758401009254,9.97083770899917,9.781000124989077,222,912,22.697065449659004,ea5beea0b96eb0c0,1474,600,1778374685.3604338
raw_logs/mac/gemma4_26b_soap_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/gemma-4-26b-a4b-it-4bit,4bit-mlx,soap_en,2,macmini-m4-32gb.rapidmlx.gemma-4-26b-a4b-it-4bit.4bit-mlx.soap_en,0.19280049999360926,10.070163416006835,9.877362916013226,222,912,22.475634629167324,ea5beea0b96eb0c0,1474,600,1778374695.490649
raw_logs/mac/gemma4_26b_soap_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/gemma-4-26b-a4b-it-4bit,4bit-mlx,soap_en,3,macmini-m4-32gb.rapidmlx.gemma-4-26b-a4b-it-4bit.4bit-mlx.soap_en,0.19757816698984243,9.858040666993475,9.660462500003632,222,912,22.980266213953684,ea5beea0b96eb0c0,1474,600,1778374705.4083352
raw_logs/mac/gemma4_26b_soap_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/gemma-4-26b-a4b-it-4bit,4bit-mlx,soap_en,4,macmini-m4-32gb.rapidmlx.gemma-4-26b-a4b-it-4bit.4bit-mlx.soap_en,0.1839439999894239,9.99897608300671,9.815032083017286,222,912,22.61836722715571,ea5beea0b96eb0c0,1474,600,1778374715.4613912
raw_logs/mac/mistral_small_24b_ddx_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/Mistral-Small-3.2-24B-Instruct-2506-4bit,4bit-mlx,ddx_en,0,macmini-m4-32gb.rapidmlx.Mistral-Small-3.2-24B-Instruct-2506-4bit.4bit-mlx.ddx_en,0.43716812500497326,38.69478254101705,38.257614416012075,204,886,5.332271839579712,65bd090eed21848b,1084,400,1778377190.072899
raw_logs/mac/mistral_small_24b_ddx_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/Mistral-Small-3.2-24B-Instruct-2506-4bit,4bit-mlx,ddx_en,1,macmini-m4-32gb.rapidmlx.Mistral-Small-3.2-24B-Instruct-2506-4bit.4bit-mlx.ddx_en,0.440660166030284,38.20578183303587,37.76512166700559,204,886,5.401809685634603,65bd090eed21848b,1084,400,1778377228.48719
raw_logs/mac/mistral_small_24b_ddx_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/Mistral-Small-3.2-24B-Instruct-2506-4bit,4bit-mlx,ddx_en,2,macmini-m4-32gb.rapidmlx.Mistral-Small-3.2-24B-Instruct-2506-4bit.4bit-mlx.ddx_en,0.4201089160051197,38.561686583037954,38.141577667032834,204,886,5.348494018282959,65bd090eed21848b,1084,400,1778377267.284757
raw_logs/mac/mistral_small_24b_ddx_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/Mistral-Small-3.2-24B-Instruct-2506-4bit,4bit-mlx,ddx_en,3,macmini-m4-32gb.rapidmlx.Mistral-Small-3.2-24B-Instruct-2506-4bit.4bit-mlx.ddx_en,0.4577696669730358,38.98524037498282,38.52747070800979,204,886,5.2949232392145795,65bd090eed21848b,1084,400,1778377306.474059
raw_logs/mac/mistral_small_24b_ddx_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/Mistral-Small-3.2-24B-Instruct-2506-4bit,4bit-mlx,ddx_en,4,macmini-m4-32gb.rapidmlx.Mistral-Small-3.2-24B-Instruct-2506-4bit.4bit-mlx.ddx_en,0.4755124590010382,38.67806466697948,38.20255220797844,204,886,5.339957364351052,65bd090eed21848b,1084,400,1778377345.4568949
raw_logs/mac/mistral_small_24b_drug_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/Mistral-Small-3.2-24B-Instruct-2506-4bit,4bit-mlx,drug_zh,0,macmini-m4-32gb.rapidmlx.Mistral-Small-3.2-24B-Instruct-2506-4bit.4bit-mlx.drug_zh,0.6310533749638125,40.63744941697223,40.00639604200842,194,271,4.8492246038931315,86f22702e21ab8bb,305,500,1778377433.0606022
raw_logs/mac/mistral_small_24b_drug_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/Mistral-Small-3.2-24B-Instruct-2506-4bit,4bit-mlx,drug_zh,1,macmini-m4-32gb.rapidmlx.Mistral-Small-3.2-24B-Instruct-2506-4bit.4bit-mlx.drug_zh,0.44362054200610146,39.248222167021595,38.80460162501549,194,271,4.999407077405412,86f22702e21ab8bb,305,500,1778377472.5465758
raw_logs/mac/mistral_small_24b_drug_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/Mistral-Small-3.2-24B-Instruct-2506-4bit,4bit-mlx,drug_zh,2,macmini-m4-32gb.rapidmlx.Mistral-Small-3.2-24B-Instruct-2506-4bit.4bit-mlx.drug_zh,0.525026458024513,38.96469049999723,38.43966404197272,194,271,5.046870331337161,86f22702e21ab8bb,305,500,1778377511.785732
raw_logs/mac/mistral_small_24b_drug_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/Mistral-Small-3.2-24B-Instruct-2506-4bit,4bit-mlx,drug_zh,3,macmini-m4-32gb.rapidmlx.Mistral-Small-3.2-24B-Instruct-2506-4bit.4bit-mlx.drug_zh,0.5475547089590691,39.905107375001535,39.357552666042466,194,271,4.929168275429443,86f22702e21ab8bb,305,500,1778377551.915054
raw_logs/mac/mistral_small_24b_drug_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/Mistral-Small-3.2-24B-Instruct-2506-4bit,4bit-mlx,drug_zh,4,macmini-m4-32gb.rapidmlx.Mistral-Small-3.2-24B-Instruct-2506-4bit.4bit-mlx.drug_zh,0.8429192919866182,40.539558958029374,39.696639666042756,194,271,4.887063530617963,86f22702e21ab8bb,305,500,1778377592.70507
raw_logs/mac/mistral_small_24b_icd_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/Mistral-Small-3.2-24B-Instruct-2506-4bit,4bit-mlx,icd_zh,0,macmini-m4-32gb.rapidmlx.Mistral-Small-3.2-24B-Instruct-2506-4bit.4bit-mlx.icd_zh,0.43893820903031155,9.573173334007151,9.13423512497684,46,53,5.035999114388534,107ee904bec67ff2,275,200,1778377623.30824
raw_logs/mac/mistral_small_24b_icd_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/Mistral-Small-3.2-24B-Instruct-2506-4bit,4bit-mlx,icd_zh,1,macmini-m4-32gb.rapidmlx.Mistral-Small-3.2-24B-Instruct-2506-4bit.4bit-mlx.icd_zh,0.4284954579779878,9.151333957968745,8.722838499990758,46,53,5.273512744738853,107ee904bec67ff2,275,200,1778377632.671152
raw_logs/mac/mistral_small_24b_icd_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/Mistral-Small-3.2-24B-Instruct-2506-4bit,4bit-mlx,icd_zh,2,macmini-m4-32gb.rapidmlx.Mistral-Small-3.2-24B-Instruct-2506-4bit.4bit-mlx.icd_zh,0.5045608750078827,9.359303042001557,8.854742166993674,46,53,5.1949564575088845,107ee904bec67ff2,275,200,1778377642.275361
raw_logs/mac/mistral_small_24b_icd_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/Mistral-Small-3.2-24B-Instruct-2506-4bit,4bit-mlx,icd_zh,3,macmini-m4-32gb.rapidmlx.Mistral-Small-3.2-24B-Instruct-2506-4bit.4bit-mlx.icd_zh,0.4779495000257157,9.36271520802984,8.884765708004124,46,53,5.177401578362323,107ee904bec67ff2,275,200,1778377651.884029
raw_logs/mac/mistral_small_24b_icd_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/Mistral-Small-3.2-24B-Instruct-2506-4bit,4bit-mlx,icd_zh,4,macmini-m4-32gb.rapidmlx.Mistral-Small-3.2-24B-Instruct-2506-4bit.4bit-mlx.icd_zh,0.4486420000321232,9.272038375027478,8.823396374995355,46,53,5.213411938554581,107ee904bec67ff2,275,200,1778377661.394007
raw_logs/mac/mistral_small_24b_soap_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/Mistral-Small-3.2-24B-Instruct-2506-4bit,4bit-mlx,soap_en,0,macmini-m4-32gb.rapidmlx.Mistral-Small-3.2-24B-Instruct-2506-4bit.4bit-mlx.soap_en,0.5341932500014082,46.8490472920239,46.31485404202249,245,984,5.28987956601798,fdc31b28bc22bc97,1474,600,1778376911.627085
raw_logs/mac/mistral_small_24b_soap_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/Mistral-Small-3.2-24B-Instruct-2506-4bit,4bit-mlx,soap_en,1,macmini-m4-32gb.rapidmlx.Mistral-Small-3.2-24B-Instruct-2506-4bit.4bit-mlx.soap_en,0.4494625839870423,46.48310833401047,46.033645750023425,245,984,5.322194147524701,fdc31b28bc22bc97,1474,600,1778376958.3717928
raw_logs/mac/mistral_small_24b_soap_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/Mistral-Small-3.2-24B-Instruct-2506-4bit,4bit-mlx,soap_en,2,macmini-m4-32gb.rapidmlx.Mistral-Small-3.2-24B-Instruct-2506-4bit.4bit-mlx.soap_en,0.46012741600861773,46.388816874998156,45.92868945898954,245,984,5.33435643137095,fdc31b28bc22bc97,1474,600,1778377005.002222
raw_logs/mac/mistral_small_24b_soap_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/Mistral-Small-3.2-24B-Instruct-2506-4bit,4bit-mlx,soap_en,3,macmini-m4-32gb.rapidmlx.Mistral-Small-3.2-24B-Instruct-2506-4bit.4bit-mlx.soap_en,0.47719775000587106,46.22713383304654,45.749936083040666,245,984,5.3551987385359565,fdc31b28bc22bc97,1474,600,1778377051.4639769
raw_logs/mac/mistral_small_24b_soap_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/Mistral-Small-3.2-24B-Instruct-2506-4bit,4bit-mlx,soap_en,4,macmini-m4-32gb.rapidmlx.Mistral-Small-3.2-24B-Instruct-2506-4bit.4bit-mlx.soap_en,0.4468318750150502,45.710962417011615,45.264130541996565,245,984,5.412674386238045,fdc31b28bc22bc97,1474,600,1778377097.414083
raw_logs/mac/phi4_full_ddx_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/phi-4-4bit,4bit-mlx,ddx_en,0,macmini-m4-32gb.rapidmlx.phi-4-4bit.4bit-mlx.ddx_en,0.32859112502774224,20.09734204201959,19.76875091699185,171,724,8.65001540653842,84019c29ff42574f,1084,400,1778376088.152731
raw_logs/mac/phi4_full_ddx_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/phi-4-4bit,4bit-mlx,ddx_en,1,macmini-m4-32gb.rapidmlx.phi-4-4bit.4bit-mlx.ddx_en,0.32976954203331843,20.075212709023617,19.7454431669903,171,724,8.660225984994424,84019c29ff42574f,1084,400,1778376108.402049
raw_logs/mac/phi4_full_ddx_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/phi-4-4bit,4bit-mlx,ddx_en,2,macmini-m4-32gb.rapidmlx.phi-4-4bit.4bit-mlx.ddx_en,0.32087916700402275,20.10418387502432,19.783304708020296,171,724,8.64365193398024,84019c29ff42574f,1084,400,1778376128.674423
raw_logs/mac/phi4_full_ddx_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/phi-4-4bit,4bit-mlx,ddx_en,3,macmini-m4-32gb.rapidmlx.phi-4-4bit.4bit-mlx.ddx_en,0.318394250003621,20.115239000006113,19.796844750002492,171,724,8.637740112599431,84019c29ff42574f,1084,400,1778376148.955494
raw_logs/mac/phi4_full_ddx_en.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/phi-4-4bit,4bit-mlx,ddx_en,4,macmini-m4-32gb.rapidmlx.phi-4-4bit.4bit-mlx.ddx_en,0.3286321670166217,20.088595500041265,19.759963333024643,171,724,8.653862212092736,84019c29ff42574f,1084,400,1778376169.215434
raw_logs/mac/phi4_full_drug_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/phi-4-4bit,4bit-mlx,drug_zh,0,macmini-m4-32gb.rapidmlx.phi-4-4bit.4bit-mlx.drug_zh,0.466091750015039,50.57362133299466,50.10752958297962,315,442,6.286480347795838,926884b731f401d7,305,500,1778376279.396926
raw_logs/mac/phi4_full_drug_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/phi-4-4bit,4bit-mlx,drug_zh,1,macmini-m4-32gb.rapidmlx.phi-4-4bit.4bit-mlx.drug_zh,0.4210345409810543,49.99025387497386,49.569219333992805,315,442,6.3547500693436225,926884b731f401d7,305,500,1778376329.5600908
raw_logs/mac/phi4_full_drug_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/phi-4-4bit,4bit-mlx,drug_zh,2,macmini-m4-32gb.rapidmlx.phi-4-4bit.4bit-mlx.drug_zh,0.2988018750329502,49.876302334014326,49.577500458981376,315,442,6.35368861043367,926884b731f401d7,305,500,1778376379.605878
raw_logs/mac/phi4_full_drug_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/phi-4-4bit,4bit-mlx,drug_zh,3,macmini-m4-32gb.rapidmlx.phi-4-4bit.4bit-mlx.drug_zh,0.328688083041925,49.75685425003758,49.42816616699565,315,442,6.372884620800132,926884b731f401d7,305,500,1778376429.533831
raw_logs/mac/phi4_full_drug_zh.jsonl,macmini-m4-32gb,rapidmlx,mlx-community/phi-4-4bit,4bit-mlx,drug_zh,4,macmini-m4-32gb.rapidmlx.phi-4-4bit.4bit-mlx.drug_zh,0.35120112501317635,49.738591750035994,49.38739062502282,315,442,6.378146243677041,926884b731f401d7,305,500,1778376479.377253
